text,published_on,id,code,username,like_count,reply_count,image_count,videos,url,repost_count,keyword,emotion,language_context
"You can't be a proud man and believe women are tainted by having sex with men.

Just say you hate men and think men are disgusting. You are disgusted with yourself as a man. You think anything men touch is soiled. Admit it.

Because that's the only reason to chastise women for having sex with men and suggest women's ""value"" decreases when she has sex with men.

You need professional support to work through the trauma that caused you to hate being a man.",1762790219,3762879552008879828_63608392146,DQ4bwQWEf7U,feministajones,1023,0,,,https://www.threads.net/@feministajones/post/DQ4bwQWEf7U,0,suicide,sad,english
"Suicide is real. Mental health is real. Be careful how you talk to & treat someone. Some people aren't as strong as you think, always chose to be kind.",1760957644,3747506791891555782_76563551287,DQB0ZJ0D1XG,heartsofhades8,260,0,,,https://www.threads.net/@heartsofhades8/post/DQB0ZJ0D1XG,0,suicide,sad,english
But they're not careful...it still hurts after all this time. I'm tired.,1760990258,3747780378028161514_76623701531,DQCymWwjDnq,monika.angelova.97,1,0,,,https://www.threads.net/@monika.angelova.97/post/DQCymWwjDnq,0,suicide,sad,english
"We don't need anyone's validation or assurance to protect our mental health, whatever you do they gonna ruin it, but how you react to the situation it's in your hands. Forgive them and be more connected with yourself. I wish you the best. There is always a sunrise after a night.✨",1761027920,3748096317475253777_76563551287,DQD6b4TD-4R,heartsofhades8,0,0,,,https://www.threads.net/@heartsofhades8/post/DQD6b4TD-4R,0,suicide,sad,english
"If I didn’t find my wife when I did, I probably wouldn’t be here.",1761012962,3747970833546264213_74169954687,DQDd52SDL6V,otheringpodcast,1,0,,,https://www.threads.net/@otheringpodcast/post/DQDd52SDL6V,0,suicide,sad,english
Some souls are angels which will save us at the right time.✨,1761027985,3748096862508282296_76563551287,DQD6jz5j_G4,heartsofhades8,1,0,,,https://www.threads.net/@heartsofhades8/post/DQD6jz5j_G4,0,suicide,sad,english
"Suicide is real. Mental health is real. 
Not every wound is visible, not every smile means someone is okay. 
Your words carry weight—use them to lift, not to wound. 
Some hearts are fighting silent battles you’ll never see. 
So be gentle. Be patient. Be kind. 
Because sometimes, your kindness might be the reason someone chooses to stay another day. 
Kindness saves lives. Always. 💛",1761348114,3750782299601606429_71545646620,DQNdKEFk5cd,sanjeev.sona.54,1,0,,,https://www.threads.net/@sanjeev.sona.54/post/DQNdKEFk5cd,0,suicide,sad,english
Beautiful ❤️,1761348154,3750782631035450137_76563551287,DQNdO4wkrMZ,heartsofhades8,0,0,,,https://www.threads.net/@heartsofhades8/post/DQNdO4wkrMZ,0,suicide,sad,english
Okay I will change! I will take it easy from now on. Cheers!,1760970685,3747616192082292614_69724197055,DQCNRIrkS-G,maximusmirabilus,1,0,,,https://www.threads.net/@maximusmirabilus/post/DQCNRIrkS-G,0,suicide,sad,english
"You don't have to take it easy, work on yourself the way you want. At the end we need a peace of mind and soul to live.",1761028042,3748097337680964018_76563551287,DQD6qucD6my,heartsofhades8,0,0,,,https://www.threads.net/@heartsofhades8/post/DQD6qucD6my,0,suicide,sad,english
"The hell you calling me weak, you looking for a fight bozo👊😤",1760982160,3747712449530189225_69726513154,DQCjJ3ajlWp,ettore_colin,1,0,,,https://www.threads.net/@ettore_colin/post/DQCjJ3ajlWp,0,suicide,sad,english
You are more strong than you think.✨,1761028057,3748097465380746577_76563551287,DQD6slXj7VR,heartsofhades8,0,0,,,https://www.threads.net/@heartsofhades8/post/DQD6slXj7VR,0,suicide,sad,english
💯💯💯,1760962797,3747550026726434671_71020197533,DQB-OTZCOdv,tomorrow_is_a_new_day._,0,0,,,https://www.threads.net/@tomorrow_is_a_new_day._/post/DQB-OTZCOdv,0,suicide,sad,english
There’s literally people who’ll justify it by calling it survival of the fittest,1760966709,3747582838482009772_63396335987,DQCFrxuEf6s,mominad95,0,0,,,https://www.threads.net/@mominad95/post/DQCFrxuEf6s,0,suicide,sad,english
Yea he robbed me then said i would have blew it anyway and he needed it to survive … i was already helping him to but he got greedy,1760968376,3747596822643803186_69821328876,DQCI3RfEQQy,homelessheart_,0,0,,,https://www.threads.net/@homelessheart_/post/DQCI3RfEQQy,0,suicide,sad,english
That’s disgusting and makes sense why people are skeptical of helping others,1760970112,3747611387473517734_63396335987,DQCMLOCkVym,mominad95,0,0,,,https://www.threads.net/@mominad95/post/DQCMLOCkVym,0,suicide,sad,english
"Ram Ram Sa 🙏..
#newvlog #trendingvlog #trend",1762756279,3762594821765192794_63511976304,DQ3bA4pCdxa,surma_seervi_58,1,0,,"['https://instagram.fala6-1.fna.fbcdn.net/o1/v/t2/f2/m86/AQPFWtQUbSSO_nyo5YM1c2z1iUBKF9lTSe8INo48seftW7pYCKuL6_IQ1Kz8-3_R9jzyUIQ5AyGisFW9tak54BHLpShZS6yLp33b8QA.mp4?_nc_cat=103&_nc_oc=AdnN6RyzLEL_vNM2qtTRZItAgj0x0A6HtD0Kaq5HkW7L6RzssL0UepOG-Rd4kZ7KCn0&_nc_sid=5e9851&_nc_ht=instagram.fala6-1.fna.fbcdn.net&_nc_ohc=Om0jvMZuEnkQ7kNvwH7jRPy&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy43MjAuZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjoxMTgwMTg2NDI0MDczNTQyLCJhc3NldF9hZ2VfZGF5cyI6MCwidmlfdXNlY2FzZV9pZCI6MTAwOTksImR1cmF0aW9uX3MiOjEwNSwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=b148e2563d545e14&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9CQTQ1MzVFOTlDQ0NDNEI3OUVDRjkyNEQxODVCMzM4RF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTU4tYmlJNXF6YkxlM1VGQUlqUmh4Y3Zhd3BhYnN0VEFRQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmjPWaifLXmAQVAigCQzMsF0Bae7ZFocrBGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqB2XmnQEA&_nc_gid=R5Bp7h1Jl6dDjhZHqZ-MhA&_nc_zt=28&oh=00_Afh-AsWh32LIMrh-O6fAi2AvxEHPWiKQ-pR_XvqYijAc2A&oe=691497EC', 'https://instagram.fala6-1.fna.fbcdn.net/o1/v/t2/f2/m86/AQPFWtQUbSSO_nyo5YM1c2z1iUBKF9lTSe8INo48seftW7pYCKuL6_IQ1Kz8-3_R9jzyUIQ5AyGisFW9tak54BHLpShZS6yLp33b8QA.mp4?_nc_cat=103&_nc_oc=AdnN6RyzLEL_vNM2qtTRZItAgj0x0A6HtD0Kaq5HkW7L6RzssL0UepOG-Rd4kZ7KCn0&_nc_sid=5e9851&_nc_ht=instagram.fala6-1.fna.fbcdn.net&_nc_ohc=Om0jvMZuEnkQ7kNvwH7jRPy&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy43MjAuZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjoxMTgwMTg2NDI0MDczNTQyLCJhc3NldF9hZ2VfZGF5cyI6MCwidmlfdXNlY2FzZV9pZCI6MTAwOTksImR1cmF0aW9uX3MiOjEwNSwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=b148e2563d545e14&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9CQTQ1MzVFOTlDQ0NDNEI3OUVDRjkyNEQxODVCMzM4RF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTU4tYmlJNXF6YkxlM1VGQUlqUmh4Y3Zhd3BhYnN0VEFRQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmjPWaifLXmAQVAigCQzMsF0Bae7ZFocrBGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqB2XmnQEA&_nc_gid=R5Bp7h1Jl6dDjhZHqZ-MhA&_nc_zt=28&oh=00_Afh-AsWh32LIMrh-O6fAi2AvxEHPWiKQ-pR_XvqYijAc2A&oe=691497EC', 'https://instagram.fala6-1.fna.fbcdn.net/o1/v/t2/f2/m86/AQPFWtQUbSSO_nyo5YM1c2z1iUBKF9lTSe8INo48seftW7pYCKuL6_IQ1Kz8-3_R9jzyUIQ5AyGisFW9tak54BHLpShZS6yLp33b8QA.mp4?_nc_cat=103&_nc_oc=AdnN6RyzLEL_vNM2qtTRZItAgj0x0A6HtD0Kaq5HkW7L6RzssL0UepOG-Rd4kZ7KCn0&_nc_sid=5e9851&_nc_ht=instagram.fala6-1.fna.fbcdn.net&_nc_ohc=Om0jvMZuEnkQ7kNvwH7jRPy&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy43MjAuZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjoxMTgwMTg2NDI0MDczNTQyLCJhc3NldF9hZ2VfZGF5cyI6MCwidmlfdXNlY2FzZV9pZCI6MTAwOTksImR1cmF0aW9uX3MiOjEwNSwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=b148e2563d545e14&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9CQTQ1MzVFOTlDQ0NDNEI3OUVDRjkyNEQxODVCMzM4RF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTU4tYmlJNXF6YkxlM1VGQUlqUmh4Y3Zhd3BhYnN0VEFRQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmjPWaifLXmAQVAigCQzMsF0Bae7ZFocrBGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqB2XmnQEA&_nc_gid=R5Bp7h1Jl6dDjhZHqZ-MhA&_nc_zt=28&oh=00_Afh-AsWh32LIMrh-O6fAi2AvxEHPWiKQ-pR_XvqYijAc2A&oe=691497EC']",https://www.threads.net/@surma_seervi_58/post/DQ3bA4pCdxa,0,suicide,sad,english
Happy 8 years to Reputation 🐍 this photo shoot is so iconic,1762790129,3762878790717220556_63670376322,DQ4blLVjSbM,vanessasstarlight,105,0,,,https://www.threads.net/@vanessasstarlight/post/DQ4blLVjSbM,0,suicide,sad,english
"*3 seconds after locking the door*
Me: Did I lock the door?

My brain :",1762781628,3762807481878606752_63062603406,DQ4LXfzjnOg,suprememicah,578,0,,,https://www.threads.net/@suprememicah/post/DQ4LXfzjnOg,0,suicide,sad,english
"The holiday season is upon us, and the holidays always begin in OKC with our Christmas tree lighting in Bricktown!  All are invited to this fun family event!  Come out this THURSDAY at 5:30 p.m.!",1762805853,3763010700948646977_63458452535,DQ45kuUCaxB,mayordavidholt,6,0,,,https://www.threads.net/@mayordavidholt/post/DQ45kuUCaxB,0,suicide,sad,english
Suicide did not win 👏🏽🙌🏽😭,1762787242,3762854576824359434_64516683439,DQ4WE0ZEZoK,itsyaboydeven_,773,0,,,https://www.threads.net/@itsyaboydeven_/post/DQ4WE0ZEZoK,0,suicide,sad,english
🖤💞🖤,1762787513,3762856852569555308_66288293695,DQ4Wl72DYFs,donna.h.saye,1,0,,,https://www.threads.net/@donna.h.saye/post/DQ4Wl72DYFs,0,suicide,sad,english
💜💜💜💜,1762830840,3763220307055293635_64710692613,DQ5pO5NkTTD,naturallydope12,0,0,,,https://www.threads.net/@naturallydope12/post/DQ5pO5NkTTD,0,suicide,sad,english
🫂🥀,1762791680,3762891807370849678_70906422532,DQ4eimCkS2O,jane_da_ghoster,1,0,,,https://www.threads.net/@jane_da_ghoster/post/DQ4eimCkS2O,0,suicide,sad,english
Amen 🙏🏼🙌🏼,1762804056,3762995626065908442_73303908755,DQ42JWvAdLa,pattihc15,2,0,,,https://www.threads.net/@pattihc15/post/DQ42JWvAdLa,0,suicide,sad,english
🙏🏿☀️🌙✨,1762801856,3762977171607364877_71248088269,DQ4x8zrj6UN,god_sun_87,1,0,,,https://www.threads.net/@god_sun_87/post/DQ4x8zrj6UN,0,suicide,sad,english
I’m so happy you’re still here with us! 👏🏻👏🏻❤️💪🏻,1762831796,3763228319098691298_75635319518,DQ5rDfAkV7i,sophiasvitenko,0,0,,,https://www.threads.net/@sophiasvitenko/post/DQ5rDfAkV7i,0,suicide,sad,english
👏🏻👏🏻👏🏻🫶🏻,1762807332,3763023100368522344_69549569465,DQ48ZKLDgxo,monica.ferritto,2,0,,,https://www.threads.net/@monica.ferritto/post/DQ48ZKLDgxo,0,suicide,sad,english
YAY! 🎉,1762806492,3763016055078720610_66367769917,DQ46yovDxRi,sel_s,1,0,,,https://www.threads.net/@sel_s/post/DQ46yovDxRi,0,suicide,sad,english
Glad you're still here. 🥺❤️🫂🙏,1762828175,3763197949367914054_63287705928,DQ5kJi_jY5G,raikougal,0,0,,,https://www.threads.net/@raikougal/post/DQ5kJi_jY5G,0,suicide,sad,english
Keep moving forward,1762808680,3763034411903307142_63403764914,DQ4-9w3EU2G,billyjensen,1,0,,,https://www.threads.net/@billyjensen/post/DQ4-9w3EU2G,0,suicide,sad,english
❤️🙌🏾🙌🏾,1762796459,3762931896577794327_63101342657,DQ4np-BgaEX,cameshagosha,1,0,,,https://www.threads.net/@cameshagosha/post/DQ4np-BgaEX,0,suicide,sad,english
🙌🏼🫶🏻,1762827939,3763195967282728931_63220127794,DQ5jstCEc_j,rachel_ann_xo562,0,0,,,https://www.threads.net/@rachel_ann_xo562/post/DQ5jstCEc_j,0,suicide,sad,english
Amen 🙏,1762829744,3763211112603090161_65582775684,DQ5nJGNgnzx,yvanyaa5,0,0,,,https://www.threads.net/@yvanyaa5/post/DQ5nJGNgnzx,0,suicide,sad,english
👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼,1762816814,3763102645293510882_65570886488,DQ5OesKDXDi,aylajanebaybay,0,0,,,https://www.threads.net/@aylajanebaybay/post/DQ5OesKDXDi,0,suicide,sad,english
amen 🙏🙏🙏🙏🙏,1762830204,3763214971254525486_64474272798,DQ5oBP3Ds4u,writethevisionboards,0,0,,,https://www.threads.net/@writethevisionboards/post/DQ5oBP3Ds4u,0,suicide,sad,english
Amen ❤️‍🔥,1762807693,3763026134242936634_63238839787,DQ49FTsD8c6,rah.rah97,1,0,,,https://www.threads.net/@rah.rah97/post/DQ49FTsD8c6,0,suicide,sad,english
Proud of you brother,1762831176,3763223119168650897_75665179530,DQ5p30Mlb6R,kaijay_96,0,0,,,https://www.threads.net/@kaijay_96/post/DQ5p30Mlb6R,0,suicide,sad,english
🙏Glad your still here! 💖,1762829502,3763209077108045294_77057642094,DQ5mregjPXu,dora.8707g,0,0,,,https://www.threads.net/@dora.8707g/post/DQ5mregjPXu,0,suicide,sad,english
Praise God🙌🏾✝️👏🏾💕,1762829446,3763208612773463093_73773827855,DQ5mkuEDYQ1,she____prays,0,0,,,https://www.threads.net/@she____prays/post/DQ5mkuEDYQ1,0,suicide,sad,english
Hallelujah!! Glory to the King of kings 👏,1762822533,3763150622392649093_71704112133,DQ5ZY2UAQWF,liddiaa_cx,0,0,,,https://www.threads.net/@liddiaa_cx/post/DQ5ZY2UAQWF,0,suicide,sad,english
Thank you for staying.  You’re stronger than you know 🙏🏻❤️,1762813171,3763072083413646184_70261005630,DQ5Hh9MDzto,liz_8146,0,0,,,https://www.threads.net/@liz_8146/post/DQ5Hh9MDzto,0,suicide,sad,english
"When a veteran struggling with PTSD met his new four-legged companion, his life changed in ways he never imagined.",1762813862,3763077766536370598_63079231911,DQ5I0qAkhmm,abc7chicago,5,0,,,https://www.threads.net/@abc7chicago/post/DQ5I0qAkhmm,0,suicide,sad,english
"If Jon Ossoff can vote to protect healthcare as our nation’s most vulnerable Democrat, then every senator could’ve done the same.

Ossoff has strength. John Fetterman does not.",1762777655,3762774150885574806_63269167923,DQ4Dyd5joiW,johnnypalmadessa,11691,0,,,https://www.threads.net/@johnnypalmadessa/post/DQ4Dyd5joiW,0,suicide,sad,english
Because future proofing our world is written in the stars 🌍💫 ️Drop your sign in the comments + tag a friend’s sign! ⬇,1762794424,3762914824150821617_63490715061,DQ4jxiFj6rx,gatesfoundation,18,0,,,https://www.threads.net/@gatesfoundation/post/DQ4jxiFj6rx,0,suicide,sad,english
We’ve reached the ‘show me your papers’ stage of American authoritarianism,1762774398,3762746829927717175_63140467286,DQ39k5RkZk3,beatgrrrl,8,0,,,https://www.threads.net/@beatgrrrl/post/DQ39k5RkZk3,0,suicide,sad,english
The billionaire owner of the Washington Commanders might name his new stadium after a man who just got mercilessly booed by his entire fan base because they despise him. Seems like a brilliant branding strategy.,1762776194,3762761902603744334_63066957735,DQ4BAOzEbRO,ronaldfilipkowski,4527,0,,,https://www.threads.net/@ronaldfilipkowski/post/DQ4BAOzEbRO,0,suicide,sad,english
"There must be something like the opposite of suicide, whereby a person radically and abruptly decides to start living, or rescue their own life from destruction/obscurity",1760793531,3746130115470874283_70252084048,DP87X3_CNar,ayynoh,16276,0,,,https://www.threads.net/@ayynoh/post/DP87X3_CNar,0,suicide,sad,english
As a mental health professional there is & it’s called radical reclamation. It’s when your nervous system stops negotiating with destruction & chooses survival with force. Not hope not optimism just a raw decision that obscurity isn’t your ending. It’s waking up & refusing to be a ghost in your own life. That shift isn’t gentle it’s seismic. Some call it resilience. I call it the body remembering it deserves more than slowly disappearing.​​​​​​​​​​​​​​​​,1760825135,3746395230573888300_68104970629,DP93pzqkwMs,soulwordsbyamit,3751,0,,,https://www.threads.net/@soulwordsbyamit/post/DP93pzqkwMs,0,suicide,sad,english
Lifeicide,1760912975,3747132084667458685_66640265750,DQAfMchEqR9,geo_stang702,0,0,,,https://www.threads.net/@geo_stang702/post/DQAfMchEqR9,0,suicide,sad,english
It's called being enlightened...it's the best feeling.,1760912522,3747128285617882538_76420663592,DQAeVKYEoWq,caasteege5_gmail,0,0,,,https://www.threads.net/@caasteege5_gmail/post/DQAeVKYEoWq,0,suicide,sad,english
"I’m living that. Doing body art, lead singer in a band, hobby farm, got a horse to ride again, I nearly died from Lyme disease and promised myself a real life if I survived. I’m thriving and exhausted but it’s worth it!!!",1760877214,3746832097232153359_65804566135,DP_a_DcjesP,kbresaw,2,0,,,https://www.threads.net/@kbresaw/post/DP_a_DcjesP,0,suicide,sad,english
"Divorce….. my choice to radically and abruptly start living and rescue my own life from destruction/obscurity….. for some people, the “company we keep” (I.e., decades in a toxic marriage with a certified Narcissist) will drive us to the brink of insanity….",1760877430,3746833915864731605_75511501267,DP_bZhLgM_V,rebeccawhittingtonjohnson,3,0,,,https://www.threads.net/@rebeccawhittingtonjohnson/post/DP_bZhLgM_V,0,suicide,sad,english
Sobriety,1760888464,3746926469852532489_66963182224,DP_wcWzEY8J,___yodi___,1,0,,,https://www.threads.net/@___yodi___/post/DP_wcWzEY8J,0,suicide,sad,english
"My mom kinda did this after the death of a close friend. In a few short years, she lost 75 lbs, divorced my dad, started dating a coworker, took the family to Europe for a month, bought a sailboat, took up camping, took frequent trips to Florida where my brother and I were in school, joined a yacht club, got a realtor’s license…",1760825239,3746396102258969664_63404973740,DP932ffDcxA,katkarpinskimusic,728,0,,,https://www.threads.net/@katkarpinskimusic/post/DP932ffDcxA,0,suicide,sad,english
"Oh wow, I super duper love this",1760914017,3747140828415343377_70166622770,DQAhLrxDzsR,k.christin.perry,0,0,,,https://www.threads.net/@k.christin.perry/post/DQAhLrxDzsR,0,suicide,sad,english
Find your upward spiral!! It’s possible!,1760880925,3746863234704819992_77074672936,DP_iEKejUcY,comfortablycrazywood,0,0,,,https://www.threads.net/@comfortablycrazywood/post/DP_iEKejUcY,0,suicide,sad,english
I absolutely love this !!!!,1760892628,3746961402541208076_67874108702,DP_4YsZkXIM,maxsong123,2,0,,,https://www.threads.net/@maxsong123/post/DP_4YsZkXIM,0,suicide,sad,english
Just kicked it off...will figure out the name along the way but I choose life a beautiful one at that!!!🙌💫💞Thanks,1760904626,3747062045771378516_70932725254,DQAPRPtjS9U,dinkybogatsu,1,0,,,https://www.threads.net/@dinkybogatsu/post/DQAPRPtjS9U,0,suicide,sad,english
Sobriety 💜,1760878743,3746844928816047632_68660255531,DP_d5xyjeYQ,laurenpage242,0,0,,,https://www.threads.net/@laurenpage242/post/DP_d5xyjeYQ,0,suicide,sad,english
Hey I did that,1760801359,3746195783507821090_70960748409,DP9KTeHDMIi,desperatio11,13,0,,,https://www.threads.net/@desperatio11/post/DP9KTeHDMIi,0,suicide,sad,english
Suivite?,1760890892,3746946839019804254_68019436908,DP_1ExEDFZe,l1l.c0urag3,0,0,,,https://www.threads.net/@l1l.c0urag3/post/DP_1ExEDFZe,0,suicide,sad,english
Not here there isn’t.,1760894728,3746979016973534660_73501654981,DP_8ZBHjMXE,zzzz.zzzzz.zzzzz________,1,0,,,https://www.threads.net/@zzzz.zzzzz.zzzzz________/post/DP_8ZBHjMXE,0,suicide,sad,english
"Hey I did that, too. I think it was Thursday. Made it a tough month in my new country. Turned a big corner. Smiling. Here we go!",1760834695,3746475426244827737_66924926829,DP-J4ztDZpZ,dannahdela,0,0,,,https://www.threads.net/@dannahdela/post/DP-J4ztDZpZ,0,suicide,sad,english
Yup that was July 27th 2024 for me and I’ve been no where near that close to leaving since,1760905733,3747071332002526946_63418116419,DQARYYMD3bi,sidimightbe,0,0,,,https://www.threads.net/@sidimightbe/post/DQARYYMD3bi,0,suicide,sad,english
It's called being a fan of success coaches.,1760878737,3746844874583783689_64131320611,DP_d4_SDzkJ,digital_moon_books,1,0,,,https://www.threads.net/@digital_moon_books/post/DP_d4_SDzkJ,0,suicide,sad,english
Yes this is a great idea,1760855490,3746649864747759178_63374041007,DP-xjOODjZK,rubenilagan,2,0,,,https://www.threads.net/@rubenilagan/post/DP-xjOODjZK,0,suicide,sad,english
... Called Birth.????,1760879892,3746854568769918324_63105532871,DP_gGDslJV0,cwinesbitt,0,0,,,https://www.threads.net/@cwinesbitt/post/DP_gGDslJV0,0,suicide,sad,english
Every person has two lives. The first life and the life they live when they realize they only live once.,1760824200,3746387389121208508_63249558527,DP913svkqC8,taylortorrencemusic,554,0,,,https://www.threads.net/@taylortorrencemusic/post/DP913svkqC8,0,suicide,sad,english
